,EDIS status,Last average demand +A,Last average demand -A,Last average demand +Ri,Last average demand +Rc,Last average demand -Ri,Last average demand -Rc,Last average demand +VA,Last average demand -VA,Voltage L1,Voltage L2,Voltage L3,Current L1,Current L2,Current L3,Relative THD [%] voltage,Relative THD [%] current,Energy +A,Energy -A,Unnamed: 20,Unnamed: 21,Unnamed: 22,Clock.1,GHI,Eq
2021-08-15 21:15:00,80800000.0,152.0,0.0,0.0,0.0,0.0,228.0,274.0,0.0,65.92,66.23,65.68,0.0,0.0,0.0,0.771,0.307,2618980.9,75199463.5,,,,,0.0,19.35
2021-08-15 21:30:00,80800000.0,145.0,0.0,0.0,0.0,0.0,233.0,275.0,0.0,65.79,66.1,65.55,0.0,0.0,0.0,0.77,0.309,2619017.3,75199463.5,,,,,0.0,19.35
2021-08-15 21:45:00,80800000.0,146.0,0.0,0.0,0.0,0.0,231.0,274.0,0.0,65.89,66.2,65.65,0.0,0.0,0.0,0.756,0.328,2619053.9,75199463.5,,,,,0.0,19.35
2021-08-15 22:00:00,80800000.0,146.0,0.0,0.0,0.0,0.0,232.0,274.0,0.0,66.02,66.33,65.77,0.0,0.0,0.0,0.776,0.315,2619090.4,75199463.5,,,,,0.0,19.35
2021-08-15 22:15:00,80800000.0,148.0,0.0,0.0,0.0,0.0,235.0,277.0,0.0,65.87,66.15,65.58,0.0,0.0,0.0,0.759,0.309,2619127.2,75199463.5,,,,,0.0,19.35
2021-08-15 22:30:00,80800000.0,147.0,0.0,0.0,0.0,0.0,238.0,279.0,0.0,65.81,66.09,65.53,0.0,0.0,0.0,0.785,0.312,2619164.1,75199463.5,,,,,0.0,19.35
2021-08-15 22:45:00,80800000.0,148.0,0.0,0.0,0.0,0.0,234.0,278.0,0.0,65.92,66.22,65.65,0.0,0.0,0.0,0.777,0.327,2619201.1,75199463.5,,,,,0.0,19.35
2021-08-15 23:00:00,80800000.0,151.0,0.0,0.0,0.0,0.0,242.0,284.0,0.0,65.83,66.11,65.52,0.0,0.0,0.0,0.729,0.311,2619238.7,75199463.5,,,,,0.0,19.35
2021-08-15 23:15:00,80800000.0,154.0,0.0,0.0,0.0,0.0,259.0,302.0,0.0,65.57,65.8,65.18,0.0,0.0,0.0,0.596,0.297,2619277.3,75199463.5,,,,,0.0,19.35
2021-08-15 23:30:00,80800000.0,154.0,0.0,0.0,0.0,0.0,263.0,305.0,0.0,65.48,65.69,65.07,0.0,0.0,0.0,0.6,0.303,2619315.9,75199463.5,,,,,0.0,19.35
2021-08-15 23:45:00,80800000.0,155.0,0.0,0.0,0.0,0.0,264.0,307.0,0.0,65.47,65.67,65.05,0.0,0.0,0.0,0.576,0.299,2619354.6,75199463.5,,,,,0.0,19.35
2021-08-16 00:00:00,80800000.0,155.0,0.0,0.0,0.0,0.0,265.0,306.0,0.0,65.52,65.71,65.09,0.0,0.0,0.0,0.6,0.309,2619393.4,75199463.5,,,,,0.0,0.0
2021-08-16 00:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,265.0,308.0,0.0,65.52,65.71,65.08,0.0,0.0,0.0,0.563,0.303,2619432.5,75199463.5,,,,,0.0,60.3
2021-08-16 00:30:00,80800000.0,157.0,0.0,0.0,0.0,0.0,268.0,311.0,0.0,65.45,65.62,64.99,0.0,0.0,0.0,0.569,0.299,2619471.9,75199463.5,,,,,0.0,60.3
2021-08-16 00:45:00,80800000.0,158.0,0.0,0.0,0.0,0.0,271.0,314.0,0.0,65.37,65.53,64.91,0.0,0.0,0.0,0.579,0.303,2619511.4,75199463.5,,,,,0.0,60.3
2021-08-16 01:00:00,80800000.0,158.0,0.0,0.0,0.0,0.0,270.0,312.0,0.0,65.47,65.63,65.01,0.0,0.0,0.0,0.585,0.303,2619550.9,75199463.5,,,,,0.0,60.3
2021-08-16 01:15:00,80800000.0,158.0,0.0,0.0,0.0,0.0,267.0,311.0,0.0,65.58,65.75,65.13,0.0,0.0,0.0,0.587,0.303,2619590.4,75199463.5,,,,,0.0,60.3
2021-08-16 01:30:00,80800000.0,158.0,0.0,0.0,0.0,0.0,268.0,310.0,0.0,65.55,65.72,65.1,0.0,0.0,0.0,0.598,0.305,2619629.8,75199463.5,,,,,0.0,60.3
2021-08-16 01:45:00,80800000.0,158.0,0.0,0.0,0.0,0.0,267.0,311.0,0.0,65.58,65.75,65.13,0.0,0.0,0.0,0.59,0.307,2619669.4,75199463.5,,,,,0.0,60.3
2021-08-16 02:00:00,80800000.0,158.0,0.0,0.0,0.0,0.0,236.0,284.0,0.0,66.08,66.27,65.65,0.0,0.0,0.0,0.621,0.316,2619708.8,75199463.5,,,,,0.0,60.3
2021-08-16 02:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,224.0,274.0,0.0,66.29,66.5,65.91,0.0,0.0,0.0,0.649,0.346,2619748.0,75199463.5,,,,,0.0,60.3
2021-08-16 02:30:00,80800000.0,155.0,0.0,0.0,0.0,0.0,226.0,274.0,0.0,66.41,66.66,66.07,0.0,0.0,0.0,0.65,0.338,2619786.8,75199463.5,,,,,0.0,60.3
2021-08-16 02:45:00,80800000.0,155.0,0.0,0.0,0.0,0.0,215.0,266.0,0.0,66.47,66.71,66.12,0.0,0.0,0.0,0.648,0.334,2619825.7,75199463.5,,,,,0.0,60.3
2021-08-16 03:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,212.0,262.0,0.0,66.48,66.72,66.13,0.0,0.0,0.0,0.653,0.336,2619864.5,75199463.5,,,,,0.0,60.3
2021-08-16 03:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,211.0,263.0,0.0,66.5,66.75,66.15,0.0,0.0,0.0,0.651,0.34,2619903.6,75199463.5,,,,,0.0,60.3
2021-08-16 03:30:00,80800000.0,156.0,0.0,0.0,0.0,0.0,211.0,262.0,0.0,66.51,66.76,66.16,0.0,0.0,0.0,0.647,0.34,2619942.7,75199463.5,,,,,0.0,60.3
2021-08-16 03:45:00,80800000.0,158.0,0.0,0.0,0.0,0.0,216.0,268.0,0.0,66.42,66.66,66.06,0.0,0.0,0.0,0.649,0.324,2619982.0,75199463.5,,,,,0.0,60.3
2021-08-16 04:00:00,80800000.0,157.0,0.0,0.0,0.0,0.0,235.0,282.0,0.0,66.3,66.54,65.95,0.0,0.0,0.0,0.634,0.324,2620021.3,75199463.5,,,,,0.0,60.3
2021-08-16 04:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,234.0,282.0,0.0,66.29,66.53,65.95,0.0,0.0,0.0,0.634,0.33,2620060.5,75199463.5,,,,,0.0,60.3
2021-08-16 04:30:00,80800000.0,158.0,0.0,0.0,0.0,0.0,235.0,284.0,0.0,66.27,66.52,65.93,0.0,0.0,0.0,0.622,0.324,2620100.0,75199463.5,,,,,0.0,60.3
2021-08-16 04:45:00,80800000.0,158.0,0.0,0.0,0.0,0.0,237.0,284.0,0.0,66.19,66.43,65.85,0.0,0.0,0.0,0.615,0.332,2620139.6,75199463.5,,,,,0.0,60.3
2021-08-16 05:00:00,80800000.0,158.0,0.0,0.0,0.0,0.0,237.0,286.0,0.0,66.12,66.37,65.77,0.0,0.0,0.0,0.61,0.338,2620179.1,75199463.5,,,,,0.0,60.3
2021-08-16 05:15:00,80800000.0,205.0,0.0,0.0,0.0,0.0,129.0,244.0,0.0,66.03,66.25,65.65,0.0,0.0,0.0,0.598,0.42,2620230.4,75199463.5,,,,,0.0,60.3
2021-08-16 05:30:00,80800000.0,233.0,0.0,0.0,0.0,0.0,53.0,240.0,0.0,66.05,66.25,65.65,0.0,0.01,0.0,0.597,0.577,2620288.7,75199463.5,,,,,0.0,60.3
2021-08-16 05:45:00,80800000.0,262.0,0.0,8.0,0.0,0.0,17.0,264.0,0.0,66.11,66.27,65.68,0.0,0.01,0.0,0.607,0.708,2620354.1,75199463.5,,,,,0.0,60.3
2021-08-16 06:00:00,80800000.0,276.0,0.0,25.0,0.0,0.0,3.0,278.0,0.0,66.06,66.2,65.61,0.01,0.01,0.01,0.606,0.791,2620423.0,75199463.5,,,,,0.0,60.3
2021-08-16 06:15:00,80800000.0,308.0,0.0,149.0,0.0,0.0,0.0,344.0,0.0,65.89,65.98,65.42,0.01,0.01,0.01,0.605,0.863,2620500.0,75199463.5,,,,,0.0,60.3
2021-08-16 06:30:00,80800000.0,342.0,0.0,222.0,0.0,0.0,0.0,410.0,0.0,65.79,65.85,65.34,0.01,0.02,0.01,0.627,0.921,2620585.6,75199463.5,,,,,0.0,60.3
2021-08-16 06:45:00,80800000.0,301.0,0.0,171.0,0.0,0.0,48.0,379.0,0.0,66.04,66.16,65.62,0.01,0.01,0.01,0.626,0.338,2620660.8,75199463.5,,,,,0.0,60.3
2021-08-16 07:00:00,80800000.0,118.0,38.0,130.0,55.0,0.0,20.0,209.0,68.0,66.0,66.11,65.55,0.01,0.02,0.01,0.655,1.245,2620690.4,75199472.9,,,,,20.888222,433.6717647660615
2021-08-16 07:15:00,80800000.0,0.0,1550.0,0.0,252.0,0.0,0.0,0.0,1578.0,66.09,66.14,65.62,0.02,0.02,0.04,0.636,1.158,2620690.4,75199860.4,,,,,75.26654,1396.8044778106132
2021-08-16 07:30:00,80800000.0,0.0,5419.0,0.0,315.0,0.0,0.0,0.0,5429.0,66.05,66.05,65.55,0.06,0.05,0.09,0.755,1.505,2620690.4,75201215.3,,,,,138.30696,2497.322927306704
2021-08-16 07:45:00,80800000.0,0.0,11137.0,0.0,569.0,0.0,0.0,0.0,11152.0,66.35,66.28,65.81,0.13,0.12,0.16,0.751,1.485,2620690.4,75203999.5,,,,,204.23608,3629.851118280329
2021-08-16 08:00:00,80800000.0,0.0,15922.0,0.0,907.0,0.0,0.0,0.0,15947.0,66.61,66.53,66.06,0.19,0.18,0.22,0.77,1.599,2620690.4,75207979.9,,,,,269.77097000000003,4736.943957338168
2021-08-16 08:15:00,80800000.0,0.0,20636.0,0.0,1336.0,0.0,0.0,0.0,20680.0,66.34,66.21,65.77,0.25,0.24,0.29,0.784,1.616,2620690.4,75213139.0,,,,,335.1228,5822.414906698295
2021-08-16 08:30:00,80800000.0,0.0,25169.0,0.0,1838.0,0.0,0.0,0.0,25236.0,66.33,66.21,65.76,0.3,0.3,0.34,0.775,1.644,2620690.4,75219431.3,,,,,398.48682,6857.201195247671
2021-08-16 08:45:00,80800000.0,0.0,29505.0,0.0,2434.0,0.0,0.0,0.0,29605.0,66.23,66.12,65.68,0.36,0.35,0.4,0.774,1.535,2620690.4,75226807.6,,,,,460.5176,7853.364760720483
2021-08-16 09:00:00,80800000.0,0.0,33529.0,0.0,3091.0,0.0,0.0,0.0,33671.0,66.06,65.94,65.51,0.41,0.41,0.45,0.756,1.432,2620690.4,75235189.6,,,,,519.7483,8789.002453691803
2021-08-16 09:15:00,80800000.0,0.0,37107.0,0.0,3779.0,0.0,0.0,0.0,37299.0,65.71,65.6,65.17,0.46,0.46,0.49,0.738,1.344,2620690.4,75244466.6,,,,,576.98926,9678.766941115977
2021-08-16 09:30:00,80800000.0,0.0,40324.0,0.0,4432.0,0.0,0.0,0.0,40566.0,65.51,65.43,64.99,0.5,0.5,0.53,0.735,1.32,2620690.4,75254547.5,,,,,630.7868,10502.06593904375
2021-08-16 09:45:00,80800000.0,0.0,42949.0,0.0,4996.0,0.0,0.0,0.0,43238.0,65.3,65.25,64.81,0.54,0.54,0.57,0.738,1.292,2620690.4,75265284.7,,,,,681.9029,11272.711990257209
2021-08-16 10:00:00,80800000.0,0.0,44711.0,0.0,5412.0,0.0,0.0,0.0,45037.0,65.32,65.29,64.85,0.56,0.57,0.59,0.763,1.322,2620690.4,75276462.4,,,,,729.21625,11975.938030069225
2021-08-16 10:15:00,80800000.0,0.0,46546.0,0.0,5889.0,0.0,0.0,0.0,46916.0,65.21,65.18,64.74,0.58,0.59,0.61,0.719,1.183,2620690.4,75288099.0,,,,,773.0049,12618.13420148774
2021-08-16 10:30:00,80800000.0,0.0,48499.0,0.0,6432.0,0.0,0.0,0.0,48923.0,65.0,64.97,64.54,0.61,0.62,0.64,0.727,1.175,2620690.4,75300223.9,,,,,812.10443,13184.540038279987
2021-08-16 10:45:00,80800000.0,0.0,50213.0,0.0,6793.0,0.0,0.0,0.0,50669.0,64.86,64.83,64.39,0.64,0.65,0.66,0.778,1.422,2620690.4,75312777.0,,,,,847.3671,13689.68377356568
2021-08-16 11:00:00,80800000.0,0.0,51097.0,0.0,7010.0,0.0,0.0,0.0,51575.0,64.86,64.83,64.4,0.65,0.66,0.67,0.766,1.43,2620690.4,75325551.3,,,,,878.0934,14125.450956573588
2021-08-16 11:15:00,80800000.0,0.0,51790.0,0.0,7261.0,0.0,0.0,0.0,52296.0,64.68,64.67,64.22,0.66,0.67,0.69,0.724,1.37,2620690.4,75338498.8,,,,,904.60034,14498.091872428718
2021-08-16 11:30:00,80800000.0,0.0,52578.0,0.0,7456.0,0.0,0.0,0.0,53102.0,64.78,64.76,64.32,0.67,0.68,0.69,0.717,1.328,2620690.4,75351643.3,,,,,926.262,14800.356389809936
2021-08-16 11:45:00,80800000.0,0.0,53268.0,0.0,7643.0,0.0,0.0,0.0,53812.0,64.86,64.85,64.41,0.68,0.69,0.7,0.684,1.348,2620690.4,75364960.1,,,,,943.4515,15038.770167458812
2021-08-16 12:00:00,80800000.0,0.0,53835.0,0.0,7814.0,0.0,0.0,0.0,54399.0,64.92,64.9,64.46,0.68,0.7,0.71,0.659,1.362,2620690.4,75378419.0,,,,,955.947,15211.275893025006
2021-08-16 12:15:00,80800000.0,0.0,54333.0,0.0,7941.0,0.0,0.0,0.0,54910.0,65.18,65.16,64.71,0.69,0.7,0.71,0.652,1.354,2620690.4,75392002.3,,,,,963.7737,15318.982281801682
2021-08-16 12:30:00,80800000.0,0.0,54874.0,0.0,8082.0,0.0,0.0,0.0,55464.0,65.31,65.29,64.83,0.69,0.7,0.72,0.636,1.383,2620690.4,75405720.8,,,,,967.0669,15364.222012664964
2021-08-16 12:45:00,80800000.0,0.0,54845.0,0.0,8171.0,0.0,0.0,0.0,55449.0,65.65,65.64,65.18,0.69,0.7,0.72,0.656,1.31,2620690.4,75419432.0,,,,,964.52496,15329.30671502952
2021-08-16 13:00:00,80800000.0,0.0,54683.0,0.0,8140.0,0.0,0.0,0.0,55285.0,65.72,65.71,65.25,0.68,0.7,0.71,0.649,1.374,2620690.4,75433102.6,,,,,957.6739,15235.063282101855
2021-08-16 13:15:00,80800000.0,0.0,54529.0,0.0,8090.0,0.0,0.0,0.0,55125.0,65.71,65.71,65.24,0.68,0.7,0.71,0.684,1.384,2620690.4,75446735.0,,,,,946.9844,15087.61195611182
2021-08-16 13:30:00,80800000.0,0.0,54033.0,0.0,7986.0,0.0,0.0,0.0,54619.0,65.48,65.47,65.01,0.68,0.69,0.71,0.694,1.368,2620690.4,75460243.2,,,,,931.11145,14867.746600859413
2021-08-16 13:45:00,80800000.0,0.0,53087.0,0.0,7739.0,0.0,0.0,0.0,53647.0,65.34,65.33,64.88,0.67,0.68,0.7,0.707,1.324,2620690.4,75473515.0,,,,,910.70654,14583.502903470162
2021-08-16 14:00:00,80800000.0,0.0,52769.0,0.0,7616.0,0.0,0.0,0.0,53315.0,65.49,65.49,65.03,0.66,0.67,0.69,0.686,1.371,2620690.4,75486707.2,,,,,885.6189999999999,14231.557085239983
2021-08-16 14:15:00,80800000.0,0.0,52249.0,0.0,7494.0,0.0,0.0,0.0,52782.0,65.34,65.33,64.87,0.66,0.67,0.69,0.738,1.426,2620690.4,75499769.5,,,,,855.3922,13803.892162978109
2021-08-16 14:30:00,80800000.0,0.0,51109.0,0.0,7189.0,0.0,0.0,0.0,51611.0,65.26,65.24,64.79,0.64,0.65,0.67,0.726,1.396,2620690.4,75512546.7,,,,,821.2524,13316.103771364396
2021-08-16 14:45:00,80800000.0,0.0,49634.0,0.0,6750.0,0.0,0.0,0.0,50090.0,65.42,65.38,64.94,0.62,0.63,0.65,0.751,1.473,2620690.4,75524955.2,,,,,782.7157599999999,12759.426438786912
2021-08-16 15:00:00,80800000.0,0.0,47624.0,0.0,6172.0,0.0,0.0,0.0,48022.0,65.7,65.66,65.21,0.59,0.6,0.62,0.717,1.463,2620690.4,75536861.3,,,,,740.2757,12138.917971357278
2021-08-16 15:15:00,80800000.0,0.0,45510.0,0.0,5629.0,0.0,0.0,0.0,45856.0,65.81,65.78,65.32,0.57,0.57,0.6,0.711,1.463,2620690.4,75548238.9,,,,,693.6637599999999,11448.421340590745
2021-08-16 15:30:00,80800000.0,0.0,43135.0,0.0,5076.0,0.0,0.0,0.0,43432.0,65.83,65.81,65.35,0.54,0.54,0.56,0.759,1.493,2620690.4,75559022.5,,,,,644.05695,10703.219779070698
2021-08-16 15:45:00,80800000.0,0.0,40395.0,0.0,4468.0,0.0,0.0,0.0,40641.0,65.85,65.83,65.36,0.5,0.5,0.53,0.764,1.565,2620690.4,75569121.3,,,,,590.4585,9886.072233368552
2021-08-16 16:00:00,80800000.0,0.0,37379.0,0.0,3851.0,0.0,0.0,0.0,37576.0,65.85,65.83,65.36,0.46,0.46,0.49,0.774,1.599,2620690.4,75578465.9,,,,,534.1421,9014.078447092692
2021-08-16 16:15:00,80800000.0,0.0,33983.0,0.0,3203.0,0.0,0.0,0.0,34134.0,66.1,66.08,65.6,0.42,0.42,0.45,0.76,1.602,2620690.4,75586961.8,,,,,474.97876,8083.202932565225
2021-08-16 16:30:00,80800000.0,0.0,30214.0,0.0,2575.0,0.0,0.0,0.0,30324.0,66.39,66.37,65.88,0.37,0.36,0.4,0.809,1.586,2620690.4,75594515.4,,,,,414.0473,7108.656186271972
2021-08-16 16:45:00,80800000.0,0.0,26163.0,0.0,1998.0,0.0,0.0,0.0,26239.0,66.54,66.51,66.02,0.32,0.31,0.35,0.779,1.543,2620690.4,75601056.2,,,,,351.00143,6083.359284733847
2021-08-16 17:00:00,80800000.0,0.0,21813.0,0.0,1491.0,0.0,0.0,0.0,21863.0,66.42,66.39,65.88,0.26,0.25,0.29,0.791,1.578,2620690.4,75606509.3,,,,,286.75458,5020.815258851698
2021-08-16 17:15:00,80800000.0,0.0,17218.0,0.0,1049.0,0.0,0.0,0.0,17250.0,66.53,66.53,65.99,0.21,0.19,0.24,0.804,1.511,2620690.4,75610813.7,,,,,220.82892,3911.9161728535023
2021-08-16 17:30:00,80800000.0,0.0,12346.0,0.0,686.0,0.0,0.0,0.0,12365.0,66.5,66.5,65.98,0.15,0.13,0.17,0.809,1.457,2620690.4,75613900.2,,,,,155.62152,2796.575271368548
2021-08-16 17:45:00,80800000.0,0.0,6813.0,0.0,445.0,0.0,0.0,0.0,6829.0,66.58,66.66,66.13,0.08,0.07,0.1,0.78,1.173,2620690.4,75615603.6,,,,,91.26541,1677.7326384709286
2021-08-16 18:00:00,80800000.0,0.0,2185.0,0.0,365.0,0.0,0.0,0.0,2219.0,66.54,66.66,66.13,0.02,0.02,0.04,0.789,1.175,2620690.4,75616149.9,,,,,33.876907,664.8880878315906
2021-08-16 18:15:00,80800000.0,91.0,212.0,9.0,131.0,0.0,57.0,118.0,257.0,66.24,66.41,65.83,0.0,0.01,0.01,0.738,0.398,2620713.0,75616202.8,,,,,0.0,60.3
2021-08-16 18:30:00,80800000.0,159.0,0.0,0.0,0.0,0.0,227.0,278.0,0.0,65.74,65.94,65.34,0.0,0.0,0.0,0.709,0.309,2620752.9,75616202.8,,,,,0.0,60.3
2021-08-16 18:45:00,80800000.0,154.0,0.0,0.0,0.0,0.0,259.0,301.0,0.0,65.46,65.66,65.06,0.0,0.0,0.0,0.685,0.293,2620791.3,75616202.8,,,,,0.0,60.3
2021-08-16 19:00:00,80800000.0,154.0,0.0,0.0,0.0,0.0,257.0,300.0,0.0,65.57,65.77,65.15,0.0,0.0,0.0,0.705,0.307,2620829.8,75616202.8,,,,,0.0,60.3
2021-08-16 19:15:00,80800000.0,152.0,0.0,0.0,0.0,0.0,256.0,297.0,0.0,65.7,65.9,65.29,0.0,0.0,0.0,0.694,0.297,2620867.9,75616202.8,,,,,0.0,60.3
2021-08-16 19:30:00,80800000.0,152.0,0.0,0.0,0.0,0.0,252.0,295.0,0.0,65.81,66.02,65.42,0.0,0.0,0.0,0.722,0.309,2620905.9,75616202.8,,,,,0.0,60.3
2021-08-16 19:45:00,80800000.0,152.0,0.0,0.0,0.0,0.0,249.0,291.0,0.0,65.94,66.14,65.55,0.0,0.0,0.0,0.723,0.318,2620943.9,75616202.8,,,,,0.0,60.3
2021-08-16 20:00:00,80800000.0,151.0,0.0,0.0,0.0,0.0,249.0,292.0,0.0,65.96,66.17,65.57,0.0,0.0,0.0,0.724,0.316,2620981.7,75616202.8,,,,,0.0,60.3
2021-08-16 20:15:00,80800000.0,152.0,0.0,0.0,0.0,0.0,241.0,284.0,0.0,66.15,66.38,65.79,0.0,0.0,0.0,0.772,0.318,2621019.6,75616202.8,,,,,0.0,60.3
2021-08-16 20:30:00,80800000.0,152.0,0.0,0.0,0.0,0.0,234.0,280.0,0.0,66.22,66.45,65.86,0.0,0.0,0.0,0.745,0.312,2621057.6,75616202.8,,,,,0.0,60.3
2021-08-16 20:45:00,80800000.0,152.0,0.0,0.0,0.0,0.0,229.0,274.0,0.0,66.2,66.42,65.82,0.0,0.0,0.0,0.745,0.316,2621095.6,75616202.8,,,,,0.0,60.3
2021-08-16 21:00:00,80800000.0,153.0,0.0,0.0,0.0,0.0,234.0,280.0,0.0,66.05,66.26,65.66,0.0,0.0,0.0,0.726,0.312,2621133.8,75616202.8,,,,,0.0,60.3
2021-08-16 21:15:00,80800000.0,152.0,0.0,0.0,0.0,0.0,246.0,289.0,0.0,65.89,66.09,65.48,0.0,0.0,0.0,0.712,0.309,2621171.8,75616202.8,,,,,0.0,60.3
2021-08-16 21:30:00,80800000.0,155.0,0.0,0.0,0.0,0.0,250.0,294.0,0.0,65.79,65.99,65.39,0.0,0.0,0.0,0.715,0.303,2621210.6,75616202.8,,,,,0.0,60.3
2021-08-16 21:45:00,80800000.0,155.0,0.0,0.0,0.0,0.0,248.0,293.0,0.0,65.8,66.0,65.4,0.0,0.0,0.0,0.704,0.309,2621249.4,75616202.8,,,,,0.0,60.3
2021-08-16 22:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,248.0,293.0,0.0,65.92,66.13,65.53,0.0,0.0,0.0,0.725,0.31,2621288.3,75616202.8,,,,,0.0,60.3
2021-08-16 22:15:00,80800000.0,155.0,0.0,0.0,0.0,0.0,248.0,292.0,0.0,65.96,66.16,65.57,0.0,0.0,0.0,0.728,0.305,2621327.1,75616202.8,,,,,0.0,60.3
2021-08-16 22:30:00,80800000.0,153.0,0.0,0.0,0.0,0.0,253.0,296.0,0.0,65.53,65.72,65.13,0.0,0.0,0.0,0.743,0.309,2621365.3,75616202.8,,,,,0.0,60.3
2021-08-16 22:45:00,80800000.0,153.0,0.0,0.0,0.0,0.0,248.0,292.0,0.0,65.78,65.98,65.39,0.0,0.0,0.0,0.763,0.305,2621403.7,75616202.8,,,,,0.0,60.3
2021-08-16 23:00:00,80800000.0,154.0,0.0,0.0,0.0,0.0,244.0,288.0,0.0,66.05,66.26,65.66,0.0,0.0,0.0,0.762,0.31,2621442.3,75616202.8,,,,,0.0,60.3
2021-08-16 23:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,247.0,292.0,0.0,65.95,66.17,65.56,0.0,0.0,0.0,0.753,0.307,2621481.2,75616202.8,,,,,0.0,60.3
2021-08-16 23:30:00,80800000.0,156.0,0.0,0.0,0.0,0.0,249.0,294.0,0.0,65.88,66.08,65.48,0.0,0.0,0.0,0.672,0.305,2621520.1,75616202.8,,,,,0.0,60.3
2021-08-16 23:45:00,80800000.0,155.0,0.0,0.0,0.0,0.0,253.0,297.0,0.0,65.78,65.97,65.37,0.0,0.0,0.0,0.678,0.309,2621558.8,75616202.8,,,,,0.0,60.3
2021-08-17 00:00:00,80800000.0,155.0,0.0,0.0,0.0,0.0,252.0,296.0,0.0,65.84,66.01,65.41,0.0,0.0,0.0,0.685,0.301,2621597.7,75616202.8,,,,,0.0,0.0
2021-08-17 00:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,251.0,295.0,0.0,65.99,66.17,65.57,0.0,0.0,0.0,0.687,0.311,2621636.8,75616202.8,,,,,0.0,0.0
2021-08-17 00:30:00,80800000.0,156.0,0.0,0.0,0.0,0.0,251.0,296.0,0.0,65.97,66.16,65.56,0.0,0.0,0.0,0.671,0.317,2621675.8,75616202.8,,,,,0.0,0.0
2021-08-17 00:45:00,80800000.0,157.0,0.0,0.0,0.0,0.0,245.0,291.0,0.0,66.08,66.25,65.66,0.0,0.0,0.0,0.669,0.32,2621715.1,75616202.8,,,,,0.0,0.0
2021-08-17 01:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,257.0,300.0,0.0,65.77,65.94,65.32,0.0,0.0,0.0,0.675,0.301,2621753.9,75616202.8,,,,,0.0,0.0
2021-08-17 01:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,260.0,304.0,0.0,65.66,65.82,65.21,0.0,0.0,0.0,0.668,0.315,2621793.0,75616202.8,,,,,0.0,0.0
2021-08-17 01:30:00,80800000.0,157.0,0.0,0.0,0.0,0.0,263.0,306.0,0.0,65.61,65.76,65.15,0.0,0.0,0.0,0.662,0.303,2621832.2,75616202.8,,,,,0.0,0.0
2021-08-17 01:45:00,80800000.0,156.0,0.0,0.0,0.0,0.0,264.0,307.0,0.0,65.54,65.71,65.09,0.0,0.0,0.0,0.66,0.307,2621871.2,75616202.8,,,,,0.0,0.0
2021-08-17 02:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,265.0,307.0,0.0,65.48,65.65,65.04,0.0,0.0,0.0,0.645,0.301,2621910.2,75616202.8,,,,,0.0,0.0
2021-08-17 02:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,260.0,303.0,0.0,65.74,65.9,65.3,0.0,0.0,0.0,0.647,0.295,2621949.3,75616202.8,,,,,0.0,0.0
2021-08-17 02:30:00,80800000.0,157.0,0.0,0.0,0.0,0.0,260.0,304.0,0.0,65.72,65.89,65.28,0.0,0.0,0.0,0.652,0.307,2621988.4,75616202.8,,,,,0.0,0.0
2021-08-17 02:45:00,80800000.0,157.0,0.0,0.0,0.0,0.0,249.0,294.0,0.0,65.93,66.12,65.52,0.0,0.0,0.0,0.665,0.322,2622027.6,75616202.8,,,,,0.0,0.0
2021-08-17 03:00:00,80800000.0,158.0,0.0,0.0,0.0,0.0,235.0,283.0,0.0,66.22,66.43,65.83,0.0,0.0,0.0,0.665,0.33,2622067.1,75616202.8,,,,,0.0,0.0
2021-08-17 03:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,220.0,271.0,0.0,66.37,66.59,66.02,0.0,0.0,0.0,0.653,0.333,2622106.4,75616202.8,,,,,0.0,0.0
2021-08-17 03:30:00,80800000.0,156.0,0.0,0.0,0.0,0.0,217.0,267.0,0.0,66.48,66.71,66.14,0.0,0.0,0.0,0.637,0.321,2622145.5,75616202.8,,,,,0.0,0.0
2021-08-17 03:45:00,80800000.0,161.0,0.0,0.0,0.0,0.0,216.0,270.0,0.0,66.52,66.76,66.18,0.0,0.0,0.0,0.64,0.341,2622185.8,75616202.8,,,,,0.0,0.0
2021-08-17 04:00:00,80800000.0,164.0,0.0,0.0,0.0,0.0,202.0,260.0,0.0,66.63,66.86,66.28,0.0,0.0,0.0,0.642,0.331,2622226.7,75616202.8,,,,,0.0,0.0
2021-08-17 04:15:00,80800000.0,169.0,0.0,0.0,0.0,0.0,167.0,241.0,0.0,66.56,66.79,66.2,0.0,0.0,0.0,0.634,0.386,2622269.1,75616202.8,,,,,0.0,0.0
